-38.800~175.200,-38.800~175.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~175.300,-38.800~175.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~175.400,-38.800~175.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~175.500,-38.800~175.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~175.600,-38.800~175.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~175.700,-38.800~175.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~175.800,-38.800~175.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~175.900,-38.800~175.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~176.000,-38.800~176.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~176.100,-38.800~176.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~176.200,-38.800~176.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~176.300,-38.800~176.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~176.400,-38.800~176.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~176.500,-38.800~176.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~176.600,-38.800~176.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~176.700,-38.800~176.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~176.800,-38.800~176.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~176.900,-38.800~176.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~177.000,-38.800~177.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~177.100,-38.800~177.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~177.200,-38.800~177.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~177.300,-38.800~177.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~177.400,-38.800~177.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~177.500,-38.800~177.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~177.600,-38.800~177.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~177.700,-38.800~177.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~177.800,-38.800~177.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~177.900,-38.800~177.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.800~178.000,-38.800~178.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.883~175.277,-38.883~175.277:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~174.100,-38.900~174.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~174.200,-38.900~174.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~174.300,-38.900~174.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~174.400,-38.900~174.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~174.500,-38.900~174.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~174.600,-38.900~174.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~174.700,-38.900~174.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~174.800,-38.900~174.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~174.900,-38.900~174.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~175.000,-38.900~175.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~175.100,-38.900~175.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~175.200,-38.900~175.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~175.300,-38.900~175.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~175.400,-38.900~175.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~175.500,-38.900~175.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~175.600,-38.900~175.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~175.700,-38.900~175.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~175.800,-38.900~175.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~175.900,-38.900~175.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~176.000,-38.900~176.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~176.100,-38.900~176.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~176.200,-38.900~176.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~176.300,-38.900~176.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~176.400,-38.900~176.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~176.500,-38.900~176.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~176.600,-38.900~176.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~176.700,-38.900~176.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~176.800,-38.900~176.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~176.900,-38.900~176.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~177.000,-38.900~177.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~177.100,-38.900~177.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~177.200,-38.900~177.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~177.300,-38.900~177.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~177.400,-38.900~177.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~177.500,-38.900~177.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~177.600,-38.900~177.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~177.700,-38.900~177.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~177.800,-38.900~177.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~177.900,-38.900~177.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.900~178.000,-38.900~178.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.993~175.806,-38.993~175.806:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-38.997~174.234,-38.997~174.234:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~173.900,-39.000~173.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~174.000,-39.000~174.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~174.100,-39.000~174.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~174.200,-39.000~174.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~174.300,-39.000~174.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~174.400,-39.000~174.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~174.500,-39.000~174.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~174.600,-39.000~174.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~174.700,-39.000~174.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~174.800,-39.000~174.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~174.900,-39.000~174.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~175.000,-39.000~175.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~175.100,-39.000~175.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~175.200,-39.000~175.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~175.300,-39.000~175.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~175.400,-39.000~175.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~175.500,-39.000~175.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~175.600,-39.000~175.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~175.700,-39.000~175.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~175.800,-39.000~175.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~175.900,-39.000~175.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~175.930,-39.000~175.930:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~176.000,-39.000~176.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~176.100,-39.000~176.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~176.200,-39.000~176.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~176.300,-39.000~176.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~176.400,-39.000~176.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~176.500,-39.000~176.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~176.600,-39.000~176.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~176.700,-39.000~176.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~176.800,-39.000~176.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~176.900,-39.000~176.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~177.000,-39.000~177.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~177.100,-39.000~177.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~177.200,-39.000~177.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~177.300,-39.000~177.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~177.400,-39.000~177.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~177.500,-39.000~177.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~177.600,-39.000~177.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~177.700,-39.000~177.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~177.800,-39.000~177.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~177.900,-39.000~177.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~178.000,-39.000~178.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.000~178.100,-39.000~178.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.039~177.419,-39.039~177.419:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.058~174.081,-39.058~174.081:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.070~174.080,-39.070~174.080:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~173.700,-39.100~173.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~173.800,-39.100~173.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~173.900,-39.100~173.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~174.000,-39.100~174.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~174.100,-39.100~174.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~174.200,-39.100~174.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~174.300,-39.100~174.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~174.400,-39.100~174.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~174.500,-39.100~174.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~174.600,-39.100~174.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~174.700,-39.100~174.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~174.800,-39.100~174.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~174.900,-39.100~174.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~175.000,-39.100~175.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~175.100,-39.100~175.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~175.200,-39.100~175.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~175.300,-39.100~175.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~175.400,-39.100~175.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~175.500,-39.100~175.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~175.600,-39.100~175.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~175.700,-39.100~175.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~175.800,-39.100~175.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~175.900,-39.100~175.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~176.000,-39.100~176.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~176.100,-39.100~176.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~176.200,-39.100~176.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~176.300,-39.100~176.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~176.400,-39.100~176.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~176.500,-39.100~176.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~176.600,-39.100~176.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~176.700,-39.100~176.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~176.800,-39.100~176.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~176.900,-39.100~176.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~177.000,-39.100~177.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~177.100,-39.100~177.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~177.200,-39.100~177.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~177.300,-39.100~177.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~177.400,-39.100~177.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~177.500,-39.100~177.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~177.600,-39.100~177.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~177.700,-39.100~177.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~177.800,-39.100~177.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~177.900,-39.100~177.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~178.000,-39.100~178.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.100~178.100,-39.100~178.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.119~173.953,-39.119~173.953:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.157~174.201,-39.157~174.201:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~173.700,-39.200~173.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~173.800,-39.200~173.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~173.900,-39.200~173.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~174.000,-39.200~174.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~174.100,-39.200~174.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~174.200,-39.200~174.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~174.300,-39.200~174.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~174.400,-39.200~174.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~174.500,-39.200~174.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~174.600,-39.200~174.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~174.700,-39.200~174.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~174.800,-39.200~174.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~174.900,-39.200~174.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~175.000,-39.200~175.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~175.100,-39.200~175.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~175.200,-39.200~175.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~175.300,-39.200~175.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~175.400,-39.200~175.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~175.500,-39.200~175.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~175.600,-39.200~175.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~175.700,-39.200~175.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~175.800,-39.200~175.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~175.900,-39.200~175.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~176.000,-39.200~176.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~176.100,-39.200~176.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~176.200,-39.200~176.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~176.300,-39.200~176.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~176.400,-39.200~176.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~176.500,-39.200~176.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~176.600,-39.200~176.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~176.700,-39.200~176.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~176.800,-39.200~176.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~176.900,-39.200~176.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~177.000,-39.200~177.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~177.100,-39.200~177.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~177.200,-39.200~177.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~177.300,-39.200~177.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~177.400,-39.200~177.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~177.800,-39.200~177.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~177.900,-39.200~177.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~178.000,-39.200~178.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.200~178.100,-39.200~178.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.300~173.700,-39.300~173.700:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.300~173.800,-39.300~173.800:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.300~173.900,-39.300~173.900:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.300~174.000,-39.300~174.000:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.300~174.100,-39.300~174.100:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.300~174.200,-39.300~174.200:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.300~174.300,-39.300~174.300:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.300~174.400,-39.300~174.400:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.300~174.500,-39.300~174.500:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
-39.300~174.600,-39.300~174.600:275:000020:T3BlbnF1YWtlSGF6YXJkU29sdXRpb246MTMyODUzOQ==
